label,english,german
1,There was not a star to twinkle hope and light to him.,"Es gab keinen Stern, der ihm Hoffnung und Licht für ihn hatte."
1,Even the staunch Conservative will turn.,Sogar der überzeugte Konservative wird sich wenden.
0,"The drug addict loses the sense of dignity, responsibility, self- esteem and self- respect, and he forgets how to live like a human being","Der Drogenabhängige verliert das Gefühl von Würde, Verantwortung, Selbstwertgefühl und Selbstrespekt und vergisst, wie man wie ein Mensch lebt"
1,The good fairy made Cinderella's coach come by magic.,Die gute Fee ließ Cinderellas Trainer von Magie kommen.
0,She carried her car keys on an ostentatious gold key ring.,Sie trug ihre Autoschlüssel auf einem prächtigen Goldschlüsselring.
0,And now it's raining - that's all I need!,Und jetzt regnet es - das ist alles was ich brauche!
1,He will plunder the treasure Of every desirable vessel.,Er wird den Schatz jedes wünschenswerten Schiffes plündern.
0,Chandler sulkily picks up a garbage can lid and uses it as an umbrella.,Chandler nimmt mullig einen Mülldose auf und benutzt ihn als Regenschirm.
0,She'd already virtually accused him of killing her brother.,"Sie hatte ihn bereits praktisch beschuldigt, ihren Bruder getötet zu haben."
0,"Malfurion is the fraternal twin of Illidan Stormrage and, like his brother, grew up as the friend of Tyrande Whisperwind millennia before the Great Sundering.",Malfurion ist der brüderliche Zwilling von Illidan Stormrage und wuchs wie sein Bruder als Freund von Tyrande Whisperwind Jahrtausende vor der großen Sunder auf.
0,Tabitha's headset suddenly locked into an ambient channel and began to tinkle with tinny salsa.,Tabithas Headset wurde plötzlich in einen Umgebungskanal eingeschlossen und begann mit dünner Salsa zu klingeln.
0,I can't find my baggage.,Ich kann mein Gepäck nicht finden.
0,He amazes me with his quickness and eagerness to learn.,Er überrascht mich mit seiner Schnelligkeit und dem Eifer zu lernen.
0,"Bluntly, assertively refusing to comply with their demands withers them, because in their warped emotional environment, one person in each twosome must always dominate, the other be dominated.","Ungläubig, sich selbstständig zu weigern, ihre Forderungen zu erfüllen, da sie in ihrer verzerrten emotionalen Umgebung eine Person in jedem Zweier immer dominieren muss, wird die andere dominiert."
0,Life's too short to sit around moping.,"Das Leben ist zu kurz, um herumzusitzen."
0,His victory here was a tribute to his quiet persistence in an intriguing struggle in the hot afternoon sunshine.,Sein Sieg hier war eine Hommage an seine ruhige Beharrlichkeit in einem faszinierenden Kampf im heißen Nachmittagssonson.
1,"He earns it because of his shiny novelty and flair, and, perhaps especially, because he is an avatar of the Chinese ascendance.","Er verdient es wegen seiner glänzenden Neuheit und seines Flairs und vielleicht besonders, weil er ein Avatar des chinesischen Aufstiegs ist."
1,Journalism is printing what someone else does not want printed: everything else is public relations,"Der Journalismus druckt, was jemand anderes nicht gedruckt hat: Alles andere ist Öffentlichkeitsarbeit"
0,She already holds a commendation for her part in rescuing a rottweiler dog.,Sie hat bereits eine Auslieferung für sie bei der Rettung eines Rottweiler -Hundes.
0,You've no right to scorn a poor girl.,"Sie haben kein Recht, ein armes Mädchen zu verachten."
1,Everyone for himself and let the devil take the hindmost.,Jeder für sich selbst und ließ den Teufel das Hinterste nehmen.
0,But it had cast a pall that had still not lifted.,"Aber es hatte eine Billel besetzt, die sich noch nicht angehoben hatte."
0,My father opened a real can of worms when he took over the ailing company and tried to get it doing business.,"Mein Vater eröffnete eine echte Dose Würmer, als er die angeschlagene Firma übernahm und versuchte, sie für Geschäfte zu machen."
0,Why did those ancient replicators give up the cavalier freedom of the primeval soup and take to swarming in huge colonies?,Warum haben diese alten Replikatoren die Kavalierfreiheit der Ursuppe aufgegeben und in riesigen Kolonien zum Schwärmen gebracht?
0,It's too cruel to taunt Jim with his failure in the examination.,"Es ist zu grausam, um Jim mit seinem Versagen in der Prüfung zu verspotten."
0,Record of a Journey to the West is a tragic story written in the appearance of a comedy by the author and it is a jocosity depiction of survival consciousness.,"Die Aufzeichnung einer Reise in den Westen ist eine tragische Geschichte, die im Erscheinen einer Komödie des Autors geschrieben wurde, und es ist eine Jokositätsdefinition des Überlebensbewusstseins."
0,He wasn't exactly a bundle of laughs last night.,Er war letzte Nacht nicht gerade ein Bündel von Lachen.
1,She kicks. She screams. She wants to smash the world to smithereens.,Sie tritt. Sie schreit. Sie will die Welt in Smithereens zerschlagen.
0,He fell into a swoon yesterday.,Er fiel gestern in eine Ohnmacht.
0,He is chary of speech.,Er ist chary der Sprache.
0,She blasted to make him admit his mistake.,"Sie sprengte, um ihn seinen Fehler zuzugeben."
0,"Laugh, make, quarrel, cry, now I need is indifferent.","Lachen, machen, streiten, weinen, jetzt brauche ich gleichgültig."
1,"Leives, with her unworldliness and her quaint cynicism.","LEVIS, mit ihrer Entlehigkeit und ihrem malerischen Zynismus."
0,My own stupidity lost me the match.,Meine eigene Dummheit hat mich das Match verloren.
0,I watched my brother turn from a bachelor to a married man.,"Ich beobachtete, wie sich mein Bruder von einem Junggesellen zu einem verheirateten Mann drehte."
1,Two seconds later this transpires into a hilariously raucous hen night at the local striptease.,Zwei Sekunden später spielt sich dies in eine lustige Nacht in der örtlichen Striptease.
0,"And Ruth the Moabitess said unto Naomi, Let me now go to the field, and glean ears of corn after him in whose sight I shall find grace.","Und Ruth, die Moabitess, sprach zu Naomi, ließ mich jetzt auf das Feld gehen und schauten nach ihm nach, in dessen Augen ich Gnade finden werde."
0,Dole and Barbour are gone and Gingrich stands diminished after having been reprimanded by the House for ethical misconduct.,"Dole und Barbour sind weg und Gingrich steht nach, nachdem sie vom Haus wegen ethischem Fehlverhalten gerügt worden waren."
0,No need to hurry. No need to sparkle. No need to be anybody but oneself,"Kein Grund zur Eile. Keine Notwendigkeit zu funkeln. Kein Grund, irgendjemand zu sein, als sich selbst"
0,"I wish I had your courage, Michael, to make a joke of it like that.","Ich wünschte, ich hätte deinen Mut, Michael, um so einen Witz davon zu machen."
0,I made myself go stiff at first but Mum went on cuddling and soon I sort of collapsed against her.,"Ich machte mich zunächst steif, aber Mama kuschelte weiter und bald brach ich gegen sie zusammen."
0,"Tell a crowd high, office politics is more complex, this is everybody's acquiescent fact almost.","Erzählen Sie einer Menge hoch, Office -Politik ist komplexer, dies ist fast die zustimmende Tatsache."
1,But what pleasure to be left hanging as the sticky captive in the center of the silvery web!,"Aber was für ein Vergnügen, wie der klebrige Gefangene in der Mitte des silbernen Netzes hängen bleibt!"
0,He dashed out his name.,Er rannte seinen Namen heraus.
1,"In that time, disco has died, drive-in movies have nearly died, and something called The Clapper has come and gone through bedrooms across the nation.","In dieser Zeit ist Disco gestorben, Drive-In-Filme sind fast gestorben, und sogenanntes Klapper ist im ganzen Land durch Schlafzimmer gekommen und gegangen."
1,He's squandered all his savings on drink.,Er hat alle seine Ersparnisse beim Getränk verschwendet.
1,I've been trying to write this essay all day and I've got nothing to show for it.,"Ich habe versucht, diesen Aufsatz den ganzen Tag zu schreiben und habe nichts dafür zu zeigen."
1,He's so boring that I always try to give him a wide berth at parties.,"Er ist so langweilig, dass ich immer versuche, ihm auf Partys einen großen Liegeplatz zu geben."
1,Mere words will not fill a bushel,Nur Worte füllen keinen Scheffel
1,But in London it brought belly laughs with a bawdy display of music hall humour and saucy songs.,Aber in London brachte es Belly Lachs mit einer schwierigen Ausstellung von Musikhalle -Humor und frechen Liedern.
1,"These two phenomena have given birth to a monstrosity: the all-powerful, unchallenged, unchallengeable media imam.","Diese beiden Phänomene haben eine Monstrosität zur Welt gebracht: den allmächtigen, unangefochtenen, unangefochtenen Medien-Imam."
0,It put Luce in mind of a corrupt and rotting corpse.,Es machte Luce eine korrupte und verrottende Leiche in den Sinn.
0,"Anyhow, gutty premonition, they are in put-up what, the individual guesses just.","Wie auch immer, eine gutvolle Vorahnung, sie machen was, die individuellen Vermutungen."
0,Georgy Porgy was a naughty boy.,Georgy Porgy war ein ungezogener Junge.
0,He had a row with his wife and just walked out on her.,Er hatte eine Reihe mit seiner Frau und ging einfach auf sie aus.
0,He thinks he can get his way through flattery.,"Er glaubt, er könne sich durch Schmeichelei machen."
0,I get flagged at the windy summit up here by a man wearing a shirt and suspenders.,Ich werde auf dem Windy Summit hier oben von einem Mann mit Hemd und Hosenträgern gekennzeichnet.
0,You can even blurt out sentences while you a shower!,"Sie können sogar Sätze ausflogen, während Sie duschen!"
1,The muscles of his brawny arms are as strong as iron bands.,Die Muskeln seiner muskulösen Arme sind so stark wie Eisenbänder.
0,"You know the ingredients: rustic setting, wizened Lothario, coltish Romany beauty, rampaging passion, frightened sheep etc.","Sie kennen die Zutaten: rustikale Umgebung, Wized Lothario, Coltish Romany Beauty, tobende Leidenschaft, verängstigte Schaf usw."
0,There are wine bars and pub sin every setting from a converted canalside warehouse to the ground floor of a theatre!,Es gibt Weinbars und Pub Sünde jede Umgebung von einem umgebauten Kanallager bis zum Erdgeschoss eines Theaters!
0,Have you heard the glad tidings?,Hast du die frohen Botschaft gehört?
0,The smart money is on Liam Neeson for best actor .,Das intelligente Geld ist auf Liam Neeson für den besten Schauspieler.
1,"If u love someone, u will know everything about her without asking her; if u don't love someone, u will forget everything even if she told u everything.","Wenn du jemanden liebst, wirst du alles über sie wissen, ohne sie zu fragen; Wenn du jemanden nicht liebst, wirst du alles vergessen, selbst wenn sie dir alles erzählt hat."
1,At the bus stop the breath of the queue is like a row of factory chimneys.,In der Bushaltestelle ist der Atem der Warteschlange wie eine Reihe von Fabrikschornstern.
1,This artificial hurricane rushed like a waterspout through the air.,Dieser künstliche Hurrikan eilte wie ein Wasserspeisen durch die Luft.
1,The town has a serious problem with garbage build-up and littering so the green caped crusader Michael Recycle must come to their aid and teach them how to clean up their act.,"Die Stadt hat ein ernstes Problem mit dem Aufbau von Müll und Müll, sodass der Kreuzritter von Green Caped Michael Recycle zu Hilfe kommen und ihnen beibringen muss, wie sie ihre Handlung bereinigen können."
0,Californians of all races joined together to create a fable of payback.,"Die Kalifornier aller Rassen haben sich zusammengeschlossen, um eine Payback -Fabel zu schaffen."
1,He just breezed in as if he'd only been away a day instead of ten years.,"Er hat sich nur so ausgelöst, als wäre er nur einen Tag statt zehn Jahre weg gewesen."
0,Molly: Do I have to put my coffee cup on a saucer?,Molly: Muss ich meine Kaffeetasse auf eine Untertasse legen?
0,"I knew that keeping Jasper amused, making him happy, and keeping myself deserving of him, was my one achievement.","Ich wusste, dass es meine einzige Leistung war, Jasper amüsiert zu halten, ihn glücklich zu machen und mich zu verdienen."
1,I've always been hopeless with machinery.,Ich war schon immer hoffnungslos mit Maschinen.
0,His old black truck shimmied as it backed into the Fermoyles' driveway.,Sein alter schwarzer Lkw zog sich in die Einfahrt der Fermoyles zurück.
0,Gaily followed them at a discreet distance and watched as they lowered Miss Faith Lavender into her last resting place.,"Fraily folgte ihnen in diskreter Entfernung und beobachtete, wie sie Miss Faith Lavender in ihren letzten Ruhestätten senkten."
