speaker,sentence,imageability,unexpectedness_avg_glove,unexpectedness_min_glove,unexpectedness_avg_word2vec,unexpectedness_min_word2vec,polarity_senti_ws,polarity_text_blob,subjectivity_huggingface,vader_positive,vader_neutral,vader_negative,vader_compound,res_rf
Dr. Harald Troch,"Die Miliz ist de facto nicht voll einsatzfähig, weit davon entfernt  und der Starlinger-Bericht, der auf Fakten und Wissen und auch auf dem Wissen  des Generalstabs beruht, legt die Situation ganz klar offen.Man muss allerdings sagen, in der Miliz dienen auch Idealisten, vom spezialisierten Mechaniker bis zur Cyberspezialistin, und in diesem Sinn ist die Miliz wirklich eine strategische Reserve, eine bedeutende Personalreserve des österreichischen Bundesheeres.",2.1276119402985074,0.3683562638531641,-0.2996348619895415,0.2599990534367525,-0.0143803251931396,5.970149253731344e-05,1.0,0.8972097635269165,0.175,0.825,0.0,0.8934,0
Dr. Harald Troch,Das sollte vom Ministerium und natürlich auch vom Kommando des Bundesheeres erkannt und auch voll anerkannt werden.,2.43,0.3608444638653891,0.036311994201036,0.2584504226700836,0.0668976605614074,0.0,0.7,0.8653605580329895,0.158,0.842,0.0,0.4588,0
Dr. Harald Troch,"Daher begrüße ich diesen Antrag, der hier vorliegt.",1.02825,0.3653920183609688,-0.1011523032748899,0.2252573046525988,-0.0023245025868939,0.0,0.7,0.8494255542755127,0.0,1.0,0.0,0.0,0
Dr. Harald Troch,"Ich danke Kollegen Hoyos-Trauttmansdorff für diese Initiative und freue mich, dass dieser Antrag auch beschlossen wird, um diese Teilmobilisierung der Miliz kritisch und weiterführend auszuwerten.Es wäre schlau und angemessen, seitens der Führung, auch seitens der politischen Führung, Milizionären eine Entwicklung zu ermöglichen und sie diesbezüglich nicht zu blockieren.",1.754333333333333,0.3579708432659065,-0.1082339565173607,0.2980135646649847,-0.0244678314256972,0.0085583333333333,0.15,0.8964343070983887,0.341,0.627,0.032,0.9532,0
Dr. Harald Troch,"Ein Beispiel: Wenn man in der Miliz einer Einheit angehört, die aufgelöst wurde, so ist das wie eine Stopptafel für die Entwicklung im österreichischen Bundesheer.",2.32904,0.4810460125063065,0.0980118620014462,0.2273574546142481,-0.0415941321592608,-0.001648,0.0,0.8396202325820923,0.064,0.871,0.064,0.0,0
Dr. Harald Troch,"Das ist schade, denn da werden Idealisten an einer guten Weiterentwicklung ihrer Qualitäten behindert.Ich glaube auch, dass es wichtig ist, den Tag der Miliz sichtbarer zu machen  dazu habe ich von Ihnen positive Signale gehört , das kostet nicht viel, das ist kein großer Kampf.Es geht natürlich bei der Absicherung unserer Landesverteidigung primär um finanzielle Ressourcen.",1.848894736842105,0.3768446269186169,-0.0721583390293398,0.2585978550217432,-0.1304420476943222,0.0132105263157894,0.2928571428571428,0.8831077814102173,0.288,0.683,0.029,0.9501,0
Dr. Harald Troch,"Die jahrelangen Versprechungen, die hier gemacht wurden, haben alle satt, auch viele Soldaten im Bundesheer.Es wurde ein Herz für das Heer, ein Herz für die Miliz vorgegaukelt.",2.645185185185186,0.4363546443349687,0.0197206218869004,0.2569685341075891,0.0001032541638405,0.0,0.35,0.9354265928268432,0.081,0.919,0.0,0.3182,0
Dr. Harald Troch,"Die Miliz hat an Schlagkraft, an Einsatzfähigkeit und an Mobilität drastisch verloren.",2.625,0.3782827650160811,0.069479830608181,0.3420729050830969,0.1880174455127225,0.0,-1.0,0.9365148544311525,0.165,0.549,0.287,-0.25,1
Dr. Harald Troch,"Es gibt jedoch eine verfassungsmäßige Rolle des österreichischen Bundesheeres, und daher war der Misstrauensantrag natürlich voll angebracht.Die zentrale Bedeutung des Milizsystems für die österreichische Landesverteidigung liegt auf der Hand und ist klar.",2.1864375000000003,0.4187591832181468,-0.2890801221263981,0.2631092722643876,-0.0301120950581135,0.0,0.85,0.8822144865989685,0.193,0.741,0.066,0.5859,0
Dr. Harald Troch,"Ich denke, es geht vor allem um eines: auch die verpflichtenden Übungen für die Miliz zu reaktivieren.",2.0168235294117647,0.394543657129099,-0.0465153554007079,0.27464319282152,0.0340701180847896,0.0,0.0,0.8721124529838562,0.0,1.0,0.0,0.0,0
Dr. Harald Troch,"Die Ausführungen einiger Redner insbesondere der ÖVP zeugen von unglaublicher Unwissenheit oder von einem Schönreden, das gerade beim Thema Landesverteidigung und Sicherheit unglaublich unverantwortlich ist.",2.4996000000000005,0.2917744976774214,-0.0611614069912417,0.2823852870241428,-0.0378142204427711,0.014792,-1.0,0.9380929470062256,0.109,0.728,0.162,-0.1531,1
Dr. Harald Troch,Danke.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5856184959411621,1.0,0.0,0.0,0.4404,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,Sehr geehrter Herr Präsident!,2.19475,0.2989378447659866,0.2288433637394359,0.2959869691426487,0.1226813489439044,0.0,0.0,0.783635139465332,0.0,1.0,0.0,0.0,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,Hohes Haus!,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.9131178259849548,0.722,0.278,0.0,0.3802,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,Sehr geehrte Damen und Herren vor den Bildschirmen!,1.54975,0.3273989012287401,0.0337852302020808,0.2704206124154749,0.1268468710828479,0.0,0.0,0.8209456205368042,0.0,1.0,0.0,0.0,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,"Modern, schlagkräftig, schnell und immer da, wenn die Bevölkerung es braucht, das ist unser Heer, das sind unsere Soldatinnen und Soldaten, die das ganz besonders in dieser Krise gezeigt haben.",1.9773000000000005,0.4459041559871007,-0.0643509610039509,0.2871974441418007,-0.0020853631178784,0.0,0.7,0.8499343395233154,0.156,0.75,0.094,0.296,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,Unsere Bevölkerung muss sich immer auf unser Heer verlassen können.,2.7853000000000003,0.3739872554152331,0.183301847053117,0.237936039711381,0.0684193947044471,0.0,-0.7,0.9202367663383484,0.0,1.0,0.0,0.0,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,"Da jetzt so viel über das Budget diskutiert wird, gilt es, Danke zu sagen, nicht zuletzt Ihnen, sehr geehrte Damen und Herren Abgeordnete, die es ermöglicht haben, dass wir bereits in diesem Jahr mit 2,5 Milliarden Euro, einer Steigerung der Mittel um 9,9 Prozent im Vergleich zum Jahr 2019, das höchste Heeresbudget haben, das es jemals gegeben hat.",1.967258620689656,0.412389222557946,-0.0572630116640123,0.2485451082286849,-0.0618963453004749,0.0033620689655172,0.0,0.8134611248970032,0.123,0.877,0.0,0.7717,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,"Ich hoffe, dass diesem ersten Schritt  so habe ich es auch vor Monaten gesagt  ein weiterer folgen wird und wir wiederum eine Steigerung erreichen können.",2.0096296296296297,0.4708585610369959,0.1742590242955594,0.2593432659947233,-0.0720720915486227,0.0,0.7,0.8987765908241272,0.249,0.751,0.0,0.743,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,"Ich verspreche Ihnen, dass ich mich dafür einsetzen werde, dass unser Heer alles hat und bekommt, um diese Anforderungen auch erfüllen zu können.Jetzt aber zur Evaluierung des Milizeinsatzes: Wir begrüßen das, sehr geehrte Damen und Herren, denn auch ich sehe, dass es nach diesem erstmaligen Einsatz der Miliz durchaus Verbesserungs- und Anpassungsbedarf gibt.",0.9985283018867924,0.3741237325299783,-0.1146908624929693,0.2817344535183476,-0.0613687933828406,0.0,0.7,0.8885194659233093,0.046,0.954,0.0,0.3612,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,"Das müssen wir gemeinsam beheben, und wir müssen aus diesen Einsätzen während der Coronakrise lernen.",1.9468666666666663,0.4640860955394917,0.0799597506667509,0.2084487848656364,-0.0268803619765033,0.0,0.0,0.8661482930183411,0.322,0.678,0.0,0.5719,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,"Diese hat uns alle überrascht, uns gerade im Frühjahr gezeigt, wie schnell es passieren kann, dass unser Alltagsleben aus der Bahn geworfen wird.Diese Krise hat zwei tatsächlich historische Maßnahmen notwendig gemacht: zum einen die Verlängerung des Grundwehrdienstes für 2 300 junge Männer um zwei Monate, und zweitens war es wegen der Coronakrise erstmals in der Geschichte Österreichs notwendig, mit 13 Jägerkompanien eine Teilmobilisierung der Miliz durchzuführen.Es waren 1 400 Soldatinnen und Soldaten der Miliz im Einsatz.",2.1043026315789475,0.3766492584494003,-0.1278001683243676,0.2479214105889328,-0.0696589310054546,5.263157894736842e-05,0.7,0.7313835024833679,0.082,0.875,0.042,0.296,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,"Sie haben hervorragende Arbeit geleistet, daher an dieser Stelle noch einmal ein ganz großes Dankeschön an all jene!",3.018166666666668,0.4236837090991124,-0.0198138611708553,0.276962027616669,0.0755245553976707,0.0532499999999999,0.85,0.911999523639679,0.298,0.702,0.0,0.7777,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,"Es gibt ohne Zweifel aber auch Veränderungsbedarf, der auch schon angesprochen wurde, wie etwa die systembedingte unterschiedliche Bezahlung bei gleichen Einsatzaufgaben.",2.417666666666667,0.4409490222580918,-0.1057284849824289,0.3398553873773269,0.0651451304715449,-0.0092142857142857,0.0,0.7846130728721619,0.101,0.899,0.0,0.3089,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,"Wir haben uns schon darum gekümmert, es liegt bereits ein neuer Gesetzestext vor, der in den nächsten Wochen in Begutachtung geht  denn gleiche Leistung soll und muss auch gleich bezahlt werden.Auch bei der Beseitigung verschiedener sozialversicherungsrechtlicher Nachteile von Milizsoldaten sind wir weitergekommen.",2.043302325581396,0.3703162896118047,-0.1129248900350507,0.2638659233416258,-0.0339620365930859,-0.0134767441860465,-0.4333333333333333,0.2287006974220276,0.201,0.71,0.089,0.6908,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,"Mitte September sind zwei Novellierungsersuchen an das Sozialministerium und an das Arbeitsministerium ergangen, denn schließlich steht die Lösung dieses Problems nicht nur als Vorhaben im Regierungsprogramm, sondern es gibt dazu auch einen einstimmigen Entschließungsantrag des Parlaments.Grundsätzlich: Das Coronavirus hat seine Auswirkungen gerade im Frühjahr, zu Beginn der Pandemie, in einer unbekannten, unerforschten Größe gezeigt, und wir haben jetzt alle gemeinsam die Chance, aus diesen Einsätzen zu lernen.",1.8434626865671644,0.4394770568730322,-0.1497125879047911,0.2439790015229689,-0.044769403554342,-0.0057686567164179,0.0,0.2410452365875244,0.134,0.838,0.028,0.7783,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,"Wie schon die sicherheitspolitische Jahresvorschau gezeigt hat, gehören Pandemien im 21. Jahrhundert zu den wahrscheinlichsten Bedrohungsszenarien.Sehr geehrter Herr Präsident!",2.023842105263158,0.3188007748605271,-0.1159645711980582,0.2607253622691151,0.0074701688084654,0.0,0.0,0.8332561254501343,0.0,1.0,0.0,0.0,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,Hohes Haus!,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.9131178259849548,0.722,0.278,0.0,0.3802,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,Sehr geehrte Zuseherinnen und Zuseher!,0.6436,0.2543695151679069,0.0337852302020808,0.3460185040643513,0.2551621585195185,0.0,0.0,0.8866715431213379,0.0,1.0,0.0,0.0,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,Evaluierungen und Lessons learned sind  gerade beim Militär  etwas Ureigenes und ein übliches Prozedere.,1.2374375,0.1750978655062081,-0.2242047037735911,0.3251305441504164,0.0457526817165102,0.0,0.0,0.9198785424232484,0.0,1.0,0.0,0.0,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,"Sei es nach nationalen oder internationalen Übungen oder auch Einsätzen, eine hochwertigen Evaluierung benötigt Zeit und daher begrüßen wir den Abänderungsantrag, der dem Ministerium auch die dafür notwendige Zeit verschafft.",2.073066666666667,0.3842739371370198,-0.0611170978663048,0.238732423186874,-0.0268803619765033,0.00283,0.85,0.8248231410980225,0.105,0.895,0.0,0.5267,0
Bundesministerin für Landesverteidigung Mag. Klaudia Tanne,Ich danke Ihnen vielmals.,1.15675,0.3802365614000621,0.2007736210143846,0.4168905057131956,0.2882729457590715,0.04775,0.0,0.9261768460273744,0.492,0.508,0.0,0.4404,0
Dr. Christian Stocker,Sehr geehrte Frau Präsidentin!,2.6865,0.2909849065946272,0.1761893730738522,0.3321248421276472,0.162627555189549,0.0,0.0,0.795127809047699,0.0,1.0,0.0,0.0,0
Dr. Christian Stocker,Geschätzte Kolleginnen und Kollegen des Hohen Hauses!,1.5105714285714285,0.2429119521604513,-0.0325076103705286,0.2454427828201017,0.0463337846688378,0.0011428571428571,1.0,0.885674238204956,0.431,0.569,0.0,0.4199,0
Dr. Christian Stocker,Verehrte Zuseherinnen und Zuseher zu Hause!,1.5151666666666666,0.1637228058413896,0.0249490284416924,0.3264882804463356,0.2732340453230782,0.0006666666666666,1.0,0.896945059299469,0.333,0.667,0.0,0.3595,0
Dr. Christian Stocker,"In gewisser Weise kann ich Ihrem Antrag, Frau Abgeordnete Krisper, ja durchaus etwas abgewinnen.",1.7700714285714283,0.3711984466387284,0.0289646007227686,0.2615039447118792,-0.0997217838052501,0.0,1.0,0.9243272542953492,0.207,0.793,0.0,0.5267,0
Dr. Christian Stocker,"Ich kann diesem Antrag insofern etwas abgewinnen, als damit einmal mehr offenkundig wird, worum es Ihnen geht, vor allem aber, worum es Ihnen nicht geht.",1.41288,0.4603777891919735,0.0012417396751635,0.3754428154944404,0.0508951420434438,0.0,0.0,0.9037846326828004,0.0,1.0,0.0,0.0,0
Dr. Christian Stocker,"Es geht Ihnen ganz offensichtlich nicht um den Untersuchungsausschuss , nicht um den Untersuchungsgegenstand des laufenden Ausschusses, denn ich darf Sie an diesen Untersuchungsgegenstand erinnern, er heißt mutmaßliche Käuflichkeit der türkis-blauen Bundesregierung.",1.44890625,0.4452273988445184,-0.1140994495634505,0.294754239485737,-0.0244017035077447,0.0,0.0,0.9321052432060242,0.042,0.958,0.0,0.0772,0
Dr. Christian Stocker,Sie sind an diesem Untersuchungsgegenstand fulminant gescheitert.,1.3927142857142858,0.3133490364232286,-0.1243082804717194,0.276131739390518,0.1041694307868051,0.0,0.0,0.9192298054695128,0.31,0.69,0.0,0.4019,0
Dr. Christian Stocker,"Herr Kollege Brandstätter, weil Sie gerade für sich in Anspruch nehmen, Sie hätten aufgeklärt : Ich kann mich noch sehr gut an einen langen Tag im Untersuchungsausschuss erinnern, und am Abend dieses Ausschusstages eines Ausschusses, der 100 000 Euro kostet, waren Sie in den Medien und haben Folgendes als Ergebnis verkündet : Sie haben aufgeklärt, dass Harald Neumann mit Gernot Blümel Fisch gegessen hat.",2.3269687500000007,0.3680846089538971,-0.0346002671921239,0.2098377449352998,-0.0997217838052501,0.0,1.0,0.8299592137336731,0.08,0.92,0.0,0.6361,0
Dr. Christian Stocker,"Sie haben weiters aufgeklärt, dass die beiden dabei nicht gestört sein wollten.",1.7280833333333334,0.5268828878717976,0.1422170811444396,0.3119219827019426,0.0724644495397905,-0.02775,0.0,0.0250254273414611,0.137,0.863,0.0,0.1877,0
Dr. Christian Stocker,"Jetzt sage ich Ihnen, ich nehme schon zur Kenntnis, dass Sie Ihre Besprechungen gerne bei McDonalds abhalten, aber sprechen Sie einmal mit dem Vizekanzler, wie das ausgeht.",1.6181851851851852,0.3941664934864184,-0.0728701877106329,0.2890990483145914,-0.057897760888495,0.0,0.0,0.8841379284858704,0.0,1.0,0.0,0.0,0
Dr. Christian Stocker,"Ich habe gesagt, Sie sind am Untersuchungsgegenstand gescheitert und haben diesen Untersuchungsgegenstand einfach für sich gewechselt, geschätzte Damen und Herren der NEOS und der Opposition.",1.59728,0.3820301093655431,-0.0236562623363922,0.2377850842405756,-0.0244678314256972,0.00016,0.7,0.9266458749771118,0.13,0.818,0.052,0.2732,0
Dr. Christian Stocker,"Der neue Untersuchungsgegenstand heißt jetzt plötzlich mutmaßliche Befangenheit des Vorsitzenden   mutmaßlich; erwiesenermaßen nicht, aber mutmaßlich schon.",1.3396111111111113,0.226268968508395,-0.0827057597065182,0.2749015199171686,0.0636993806406507,0.0002222222222222,0.0,0.9265152812004088,0.153,0.737,0.111,0.2023,0
Dr. Christian Stocker,Ich darf Ihnen eines sagen: Sie sind auch an diesem Untersuchungsgegenstand gescheitert.,0.8039166666666667,0.491596110366286,0.2831585827677792,0.2001111071935752,0.0096444147100208,0.0,0.0,0.9351781606674194,0.0,1.0,0.0,0.0,0
Dr. Christian Stocker,"Sie haben sich an Zahlungen der Novomatic aufgehängt, wobei Sie bis heute nicht erklären können, wo da die Inkriminierung ist.",1.5694,0.4368579720324492,-0.1161644627813556,0.2897434124748148,0.0600159859500424,0.0,0.0,0.2959809899330139,0.0,1.0,0.0,0.0,0
Dr. Christian Stocker,"Das sind legale Zahlungen gewesen  das ist so, da kommen Sie auch nicht darüber hinweg.",1.8819375,0.4527041116589331,0.1040118178046928,0.2737203081000226,0.0790348995439241,0.00025,0.0,0.7893351316452026,0.141,0.859,0.0,0.3182,0
Dr. Christian Stocker,"Ich sage Ihnen auch, warum Sie an diesem Untersuchungsgegenstand fulminant gescheitert sind.",1.5555,0.2990432324521778,-0.1535001895435135,0.3188781564143231,0.0196588514694223,0.0,0.0,0.9397130608558656,0.197,0.803,0.0,0.4019,0
Dr. Christian Stocker,"Das Buch ist eigentlich für Kollegen Brandstätter , aber dazu komme ich noch; ich kann es ja vorziehen.",1.6846666666666663,0.3877024780764198,-0.018019231741787,0.2802110995750043,0.0189337672494517,0.0,0.7,0.8994948267936707,0.0,1.0,0.0,0.0,1
Dr. Christian Stocker,"In diesem Buch ist Folgendes drinnen, auf das Sie sich ja so gerne beziehen, Frau Kollegin Krisper, und woraus Sie ableiten, der Vorsitzende dürfte gar nicht mehr im Untersuchungsausschuss anwesend sein, weil er wieder als Auskunftsperson geladen wird und nicht hören darf, was dort geschieht: Sie beziehen sich auf  37 Abs. 1 der Verfahrensordnung.",2.0289818181818187,0.4191042916709471,-0.2502378245447784,0.2770139495777914,0.0431202913098786,0.0,0.0,0.8085977435112,0.0,1.0,0.0,0.0,0
Dr. Christian Stocker,"Ich sage Ihnen ganz ehrlich, da sind Sie einem Taschenspielertrick aufgesessen, der von Kollegen Krainer ausgegangen ist.",1.916235294117647,0.3639347241316371,-0.0164228666822573,0.2311063833046387,-0.0741339529000548,0.0,1.0,0.9401198625564576,0.175,0.825,0.0,0.5267,0
Dr. Christian Stocker,"Das macht ja nichts, wo er sitzt, das ist so.",2.1853,0.470909072697941,0.2722447229554519,0.2599930354966589,0.1004468266426184,0.0,0.0,0.9202097058296204,0.211,0.789,0.0,0.34,0
Dr. Christian Stocker,"Auf jeden Fall ist es so, in diesem Absatz 1 steht schon drinnen, dass die Auskunftsperson in Abwesenheit später zu hörender Auskunftspersonen zu befragen ist, aber Sie sollten auch Absatz 4 desselben Paragrafen lesen, da steht nämlich drinnen, dass die Befragungszeit 4 Stunden nicht überschreiten darf.",1.60404347826087,0.3759365747424631,-0.2502378245447784,0.2968934288431161,-0.0898982768252378,0.0,0.5,0.5857197642326355,0.028,0.972,0.0,0.0572,0
Dr. Christian Stocker,"Wenn ich Ihrer Logik folgen würde, dürften Sie den Vorsitzenden gar nicht mehr laden, weil die 4 Stunden vorbei sind.",1.6106000000000005,0.4178917505785829,0.0539645284094193,0.2604175234527503,-0.0168486943255926,0.0,0.0,0.9352322816848756,0.0,1.0,0.0,0.0,0
